Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost,IsBadBuy
1,2004,6,6,262,112,40,13,0,2,1,92110,0,0,1,3229,3983,6440,7243,3063,3744,6353,6968,20928,32824,5,4450,0,1341,0
1,2006,3,3,343,49,177,2,0,1,0,72519,0,2,2,7053,8581,8117,9767,6519,7676,10026,11220,18880,27542,19,8100,0,1974,0
1,2008,2,22,296,6,197,2,0,2,1,59881,0,5,2,8665,9790,12063,13630,8411,9471,12546,13669,835,85040,2,8940,0,837,0
1,2002,8,3,120,6,109,4,0,1,0,92276,0,0,2,2040,2843,4582,5432,1712,2488,3990,5798,22916,89165,24,3210,0,1641,0
2,2005,4,4,486,95,241,13,0,1,0,76125,0,1,0,6697,8019,7733,9161,7082,8238,8149,9397,8655,38118,31,7410,0,1389,0
1,2006,4,3,343,49,177,6,0,1,0,82290,0,2,2,6128,7330,9486,10832,5920,7226,9211,10862,18880,29532,30,8510,0,2152,0
2,2004,6,6,278,76,106,7,0,1,0,75186,0,11,1,3222,4461,6836,8379,3799,5060,7283,8889,21053,95673,3,5090,0,1506,0
2,2007,3,5,0,81,541,12,0,1,0,81790,0,4,0,12784,15578,16956,19194,13184,15337,17985,19641,25100,73108,27,11755,0,983,0
0,2005,4,6,252,55,420,7,0,1,0,89659,0,4,1,15112,17377,16821,19267,12301,14895,13785,16587,18822,78227,32,10735,0,853,0
1,2007,3,3,343,49,177,14,0,1,0,83970,0,2,2,7291,8368,10648,11908,6798,8191,9960,11773,8172,27542,19,7200,0,2152,0
0,2006,3,4,511,95,109,12,0,2,1,56184,0,5,0,5427,6508,6361,7529,5540,6569,6483,7595,20234,85226,2,6025,0,1086,0
2,2007,2,3,345,48,169,1,0,2,1,55767,0,2,2,7534,8723,8637,9921,7320,8459,10971,12307,20234,95673,3,8135,0,1500,0
1,2006,3,3,401,49,176,2,0,1,0,60836,0,5,2,6408,7588,7421,8695,6143,7306,7134,8390,23359,92807,3,6355,0,923,0
1,2002,7,7,205,80,345,5,0,1,0,83968,0,6,2,5285,6461,6208,7478,5107,6566,7916,10233,18880,29532,30,7870,0,2452,0
0,2006,4,13,608,53,255,5,0,1,0,70794,2,7,3,7084,8061,10492,11435,6611,7614,9988,11245,1231,50111,7,7935,1,920,0
1,2006,3,9,563,30,73,1,0,1,0,77730,2,6,3,7735,9103,8854,10331,7829,9243,8955,10482,21973,32124,5,7500,0,686,0
1,2004,5,5,119,89,508,13,0,1,0,53621,0,11,0,4992,6098,5891,7086,4986,6164,5885,7157,16044,22403,34,6340,0,1251,0
2,2008,2,4,507,6,109,14,0,2,1,51170,0,5,0,7153,7689,10223,10807,6972,7740,10359,11094,99761,74135,27,6500,0,1086,0
0,2005,4,5,116,73,485,2,0,2,1,67594,0,11,0,3915,5290,4728,6213,4013,5229,7393,9279,16926,91752,3,5525,0,1411,0
2,2005,4,3,138,48,11,2,0,2,1,65241,0,0,2,4784,5658,5667,6611,5023,6100,5925,7088,3453,84104,33,4850,0,728,0
1,2002,8,6,460,6,0,12,0,1,0,75578,0,10,1,3576,4701,6550,8074,4149,5169,7395,8743,23359,92337,3,6190,0,1103,0
1,2006,3,6,261,73,197,2,0,1,0,76750,0,2,1,6053,7004,7037,8064,6495,7743,10085,11609,19638,32824,5,7600,0,1506,0
1,2006,3,19,733,73,243,15,0,1,0,81689,3,6,3,9985,11469,11284,12887,10822,12287,12188,13770,21973,32124,5,9050,0,594,0
1,2007,2,4,511,6,109,14,0,2,1,66338,0,5,0,5819,6621,6785,7651,6180,7127,9511,10560,835,85040,2,6140,0,1215,0
2,2005,5,22,701,6,357,12,0,1,0,83732,0,5,2,5035,6588,8497,10732,4494,5764,7658,9072,52492,29697,30,6800,0,594,0
0,2004,5,13,476,21,185,12,0,2,1,51273,2,5,3,2848,3939,3576,4754,4194,5049,5030,5953,22808,71119,12,4985,0,671,0
0,2005,4,6,279,76,106,14,0,1,0,94746,0,11,1,5183,6496,6098,7516,5167,6344,6080,7352,3453,80817,4,3980,0,1774,0
0,2006,3,23,364,2,164,6,0,2,1,64820,0,5,2,5992,7557,6971,8662,4528,5425,8370,9384,835,85226,2,5745,0,728,0
1,2004,6,9,560,6,84,14,0,1,0,81305,2,6,3,4250,5031,7186,8371,4505,5069,7671,8863,21053,85040,2,6500,0,1113,0
2,2006,3,3,345,48,169,2,0,1,0,71030,0,2,2,6858,8107,7907,9256,6858,8107,7907,9256,99750,95673,3,6500,0,1974,0
1,2005,5,5,613,89,109,14,0,2,1,87351,0,5,0,3361,4055,6756,7505,3293,4633,6540,7897,21053,85040,2,5700,0,1243,0
0,2004,5,12,389,92,269,2,0,2,1,75007,0,7,0,5726,7225,6684,8303,5726,7225,6684,8303,20234,85226,2,5955,0,686,0
2,2009,1,5,75,73,221,13,0,2,1,48935,0,5,0,9247,9833,12847,13432,10231,11209,13625,14202,99761,85284,2,9000,0,834,0
1,2004,5,16,554,31,148,14,0,1,0,78875,0,5,1,3099,4515,3847,5376,2621,3784,3331,4587,18880,37210,31,4500,0,920,0
1,2006,4,9,592,30,147,1,0,1,0,72983,2,5,3,6172,7427,9853,11172,6054,7428,9514,10960,52644,77041,32,7335,0,803,0
1,2001,9,19,53,35,155,0,0,2,1,63982,3,5,3,3201,4123,5786,6453,2984,3836,5300,6200,5546,33916,5,5090,0,930,0
1,2005,5,5,0,81,542,4,0,1,0,91628,0,4,0,0,0,0,0,8045,10159,12480,14515,19638,33619,5,9335,0,1053,0
2,2004,5,6,232,23,294,14,0,1,0,63425,0,3,1,8666,10032,9859,11335,8570,9915,13004,14857,19619,32750,5,9975,0,923,0
2,2003,6,3,407,6,109,13,0,1,0,83874,0,5,2,2446,3453,3142,4229,2399,3391,3091,4162,835,85009,2,4175,0,2712,0
2,2007,2,4,569,6,109,13,0,2,1,50313,0,5,0,7025,8164,8087,9317,7025,8164,8087,9317,99761,27407,19,7500,0,920,0
2,2005,4,5,119,73,498,5,0,2,1,83372,0,11,0,5109,6030,6018,7012,5058,6260,5963,7261,20740,29461,30,5800,0,1763,0
1,2008,2,3,351,48,171,6,0,2,1,80517,0,2,2,7833,8702,11827,12787,8448,9762,12717,13854,23657,94544,3,7870,0,2152,0
2,2006,4,6,519,101,553,14,1,1,0,78880,0,8,1,4947,6327,8408,9937,5008,6429,8335,9918,19662,38118,31,5015,0,569,0
2,2008,2,3,689,48,527,12,0,1,0,70991,0,11,2,9380,11397,13916,15708,9371,11544,13869,15651,17212,76063,32,8000,0,2091,0
1,2007,2,15,429,118,158,14,0,1,0,61278,2,5,3,10800,12181,12164,13655,10800,12181,12164,13655,18822,77061,32,7460,0,1118,0
1,2006,4,6,460,6,11,2,0,1,0,49043,0,10,1,8561,9843,12521,14166,8388,9709,11968,13469,52646,21075,14,9515,0,623,0
0,2006,3,3,345,48,169,14,0,2,1,71420,0,2,2,6867,8151,7916,9303,6455,7525,10171,11838,17212,71119,12,6700,0,1974,0
2,2008,2,15,423,118,484,7,0,1,0,58892,2,5,3,10377,12094,13993,15516,9571,11196,13812,15093,99761,3106,21,7870,0,837,0
1,2003,7,5,117,73,492,5,0,2,1,45040,0,11,0,4196,5522,7402,9003,3002,4310,6029,7339,99750,80011,4,6000,0,1416,0
1,2005,4,5,176,81,303,2,0,1,0,60737,0,6,0,7636,9404,8747,10656,7545,9213,8649,10450,25100,75236,32,8750,0,1215,0
1,2004,5,18,305,16,135,1,0,2,1,60632,2,5,3,5178,5822,6092,6788,5178,5822,6092,6788,20928,32824,5,6600,0,533,0
1,2006,4,6,260,73,197,1,0,1,0,78467,0,2,1,6305,7397,10152,11345,5961,7516,9391,11063,17212,76040,32,6755,0,1506,0
2,2002,8,0,9,70,225,1,0,1,0,94255,2,9,3,5588,6300,8409,9380,4964,5962,7868,8940,20740,29461,30,8300,0,1497,0
1,2005,5,5,0,81,547,2,0,3,2,74824,0,4,0,9654,11624,14045,15850,9453,11641,14064,16298,19064,75236,32,10350,0,920,0
1,2004,6,6,250,101,458,7,0,1,0,75308,0,4,1,7197,9105,11546,13406,6891,8394,10883,12695,22808,75236,32,10270,0,803,0
2,2006,3,6,636,73,197,3,0,1,0,66166,0,5,1,3983,5151,7809,9382,3920,4934,7557,8721,835,85009,2,5495,0,825,0
2,2006,4,9,588,30,147,13,0,1,0,61980,2,5,3,6685,7740,9177,10586,6193,7354,9302,11087,99761,85018,2,8000,0,728,0
0,2005,4,4,572,95,223,2,0,1,0,47381,0,5,0,5134,6538,6045,7561,4321,5602,5167,6550,21053,80817,4,6290,0,905,0
1,2006,4,3,137,48,169,13,0,2,1,58368,0,0,2,4715,5801,7986,9300,4580,5677,7446,8709,20833,60440,9,5930,0,671,0
1,2005,5,6,250,85,576,4,0,1,0,87304,0,4,1,4873,6722,8479,10686,5570,7264,9388,11461,8655,76040,32,8740,0,853,0
2,2008,2,5,97,73,357,9,0,2,1,47539,0,5,0,7797,8274,11100,11578,7724,8430,11598,12245,99761,74135,27,7500,0,693,0
1,2007,2,6,286,75,78,5,0,1,0,73686,0,1,1,11412,14485,12825,16144,11412,14485,12825,16144,20234,87105,23,7990,0,1506,0
1,2007,2,4,655,6,489,13,0,2,1,88173,0,11,0,0,0,0,0,0,0,0,0,16044,22403,34,5740,0,1763,0
1,2007,3,5,97,6,357,13,0,2,1,69270,0,5,0,6794,7814,10414,11395,6356,7541,10312,11419,20928,32124,5,6000,0,825,0
1,2005,4,23,359,3,165,2,0,1,0,75695,0,5,2,4988,5789,5887,6752,4085,5233,7816,9105,19064,76040,32,5625,0,803,0
1,2005,4,3,344,6,109,6,0,2,1,81066,0,2,2,4875,6014,5765,6995,5128,6460,6038,7477,20833,75050,32,5825,0,2152,0
1,2006,3,4,507,95,223,2,0,2,1,39865,0,5,0,4694,5865,5570,6834,5814,6911,8877,10300,8655,75236,32,6170,0,882,0
1,2007,2,6,291,73,197,1,0,1,0,83672,0,5,1,10625,13060,11975,14605,10625,13060,11975,14605,18111,37122,31,7390,0,1373,0
0,2007,2,3,444,49,26,2,0,1,0,58784,0,2,2,9035,10831,10258,12197,8933,10963,10148,12340,20207,77086,32,8215,0,1500,0
2,2005,4,6,279,70,516,13,0,2,1,87106,0,11,1,3438,4314,4213,5159,4387,5646,8480,9675,99761,85018,2,4900,0,1633,0
1,2003,6,6,461,6,11,6,0,1,0,83463,0,10,1,4787,5801,5670,6765,4614,5563,5483,6508,18881,30272,6,6345,0,1153,0
0,2006,3,13,602,21,109,6,1,2,1,63545,2,5,3,4911,5669,8721,9510,5017,6174,7981,8825,20740,32219,5,3700,0,533,0
1,2006,3,19,652,47,424,12,0,1,0,78094,3,4,3,16894,18581,18746,20567,12765,15247,17436,20400,19064,75236,32,11260,0,1272,0
2,2005,4,16,414,6,278,5,0,1,0,80806,0,7,1,7817,9613,11798,13571,7787,9294,12074,13088,17212,75020,32,7000,0,1503,0
1,2002,8,5,0,84,542,1,0,1,0,78282,0,4,0,5736,7092,8999,10282,5344,6896,8290,9611,17212,75236,32,8950,0,1220,0
1,2002,7,16,556,48,174,4,0,1,0,80928,0,5,1,2815,3812,3540,4617,2935,3903,3670,4715,20928,33809,5,4175,0,1283,0
2,2005,4,22,326,6,109,14,0,1,0,54339,0,2,2,5713,6960,6670,8017,6256,7495,7256,8595,18880,29697,30,7100,0,1500,0
1,2003,6,6,251,101,456,2,0,2,1,85831,0,4,1,0,0,0,0,0,0,0,0,20740,21075,14,6865,0,1153,0
0,2003,6,11,66,70,589,2,0,1,0,77253,2,6,3,5611,6711,6560,7748,5611,6711,6560,7748,17675,28273,19,7545,0,1455,0
1,2006,3,26,534,21,109,12,0,2,1,53970,2,0,3,4490,5412,5349,6345,4384,5499,5235,6439,19064,76040,32,4810,0,505,0
1,2006,3,3,401,49,176,4,0,2,1,76695,0,5,2,6311,7450,7316,8546,6311,7450,7316,8546,99750,8505,22,5300,0,1038,0
0,2007,2,22,326,32,150,13,0,1,0,73730,0,2,2,8192,9885,9347,11176,8192,9885,9347,11176,20833,78754,32,7715,0,2208,0
2,2006,4,6,262,113,237,4,0,1,0,83769,0,0,1,4665,5860,8726,9652,5557,6814,8833,10113,17212,76063,32,5300,0,1243,0
2,2004,6,3,404,49,169,6,0,1,0,83215,0,5,2,4916,6166,8065,9272,5127,6561,8129,9397,22916,80229,4,6630,0,1373,0
2,2006,4,27,101,6,162,13,0,2,1,77335,3,5,3,8424,9642,12094,13459,7877,9003,11397,12931,17212,73108,27,7735,0,569,0
0,2007,3,4,567,6,109,2,0,2,1,64492,0,5,0,8454,9775,11532,12928,8149,9466,11742,12703,52117,20166,34,7320,0,1020,0
0,2003,6,6,270,73,197,14,0,1,0,71700,0,0,1,2572,3570,3278,4356,2867,3690,3596,4485,21053,85226,2,4560,0,1455,0
1,2003,7,16,553,31,148,14,0,2,1,50666,0,5,1,2845,4136,5879,7437,3052,4080,6255,7395,20928,32824,5,5650,0,1054,0
2,2004,5,26,276,70,196,1,0,2,1,38441,2,5,3,2476,3250,3174,4010,2476,3250,3174,4010,8655,35613,0,4675,0,462,0
0,2005,5,6,262,112,42,13,0,2,1,80816,0,0,1,3867,4962,7382,8798,4708,5523,7712,8655,21053,85226,2,5540,0,1243,0
1,2005,4,3,344,6,109,6,0,1,0,52204,0,2,2,5306,6606,6230,7634,5098,6496,6006,7516,20234,94544,3,6620,0,1500,0
2,2006,4,3,442,49,26,6,0,1,0,72350,0,2,2,6141,7647,10607,11795,5929,7710,9230,11194,20928,32750,5,7045,0,1974,0
1,2006,4,5,119,6,489,1,0,1,0,63953,0,11,0,6203,7840,10119,11642,5883,7841,10518,12522,18111,27542,19,7600,0,1411,0
1,2006,3,6,519,101,553,14,0,1,0,90534,0,8,1,0,0,0,0,0,0,0,0,3453,80022,4,3765,0,620,0
1,2004,6,3,343,6,109,13,0,1,0,94116,0,2,2,3148,4299,6335,7638,3281,4470,6670,7619,19619,27542,19,5200,0,2351,0
2,2004,5,3,3,48,417,14,0,1,0,87006,0,4,2,10426,11981,11760,13439,2084,3141,2751,3892,20392,73108,27,10395,0,1243,0
0,2007,2,3,401,48,169,12,0,2,1,47678,0,5,2,6869,8201,7919,9357,6411,7307,10173,11604,20833,78754,32,6710,0,764,0
1,2006,3,9,590,28,147,2,0,2,1,70726,2,5,3,7296,8820,8380,10026,7313,8807,8398,10012,17212,75236,32,6950,0,803,0
1,2005,4,9,566,30,74,12,0,1,0,62526,2,6,3,7254,8725,8334,9923,7281,8722,8363,9920,22916,80011,4,7605,0,1020,0
2,2006,3,6,279,73,519,6,0,2,1,83526,0,11,1,5844,7275,6812,8357,5691,7287,6646,8370,8655,35613,0,6125,0,1633,0
1,2001,8,7,742,19,353,4,0,1,0,84748,0,3,2,6610,8494,7639,9674,6535,8485,9942,12308,25100,80022,4,8980,0,2063,0
2,2008,1,5,76,73,197,14,0,2,1,51704,0,5,0,8205,8937,9361,10152,7608,8484,11640,12308,99761,74135,27,7700,0,920,0
2,2006,4,22,323,6,109,6,0,2,1,81071,0,2,2,6236,7892,9869,11290,5498,6940,8893,10531,8172,30120,6,6800,0,2152,0
1,2005,4,5,180,84,298,2,0,2,1,59204,0,6,0,9116,11110,10345,12499,9116,11110,10345,12499,20928,32824,5,8140,0,1251,0
1,2005,4,3,82,48,109,12,0,2,1,78168,0,0,2,3661,4574,4454,5440,3400,3890,4172,4701,20928,32824,5,4100,0,803,0
2,2008,2,5,97,73,357,13,0,2,1,48699,0,5,0,0,0,0,0,7497,8102,10721,11350,99761,74135,27,7500,0,693,0
2,2008,2,29,552,6,112,1,0,1,0,79712,1,9,3,10636,12474,14868,16580,11963,14188,15855,18172,52117,42104,11,9585,0,1974,0
1,2004,6,3,71,1,342,12,0,1,0,82080,0,4,2,9563,11227,14070,15786,10070,11567,13912,15439,21973,33314,5,11450,0,1373,0
2,2002,7,19,732,73,258,4,0,1,0,62062,3,6,3,5092,6208,5999,7205,4919,5732,5813,6691,8655,75061,32,8375,0,833,0
1,2003,6,6,248,101,571,14,0,2,1,83852,0,4,1,3803,5226,7564,8684,3745,5148,7395,8654,20928,32824,5,5500,0,894,0
0,2007,3,5,119,73,489,6,0,2,1,83406,0,11,0,6344,8043,11054,12812,7856,9741,12673,13908,17212,77086,32,6830,0,1763,0
1,2005,4,22,326,6,109,7,0,1,0,65826,0,2,2,5613,7125,6562,8195,5566,7158,6511,8231,16044,21075,14,6700,0,1703,0
1,2007,3,23,68,104,233,1,0,1,0,71520,0,5,2,10440,11890,14355,15750,11569,12612,15226,16274,22808,75236,32,8185,0,1272,0
0,2003,7,8,135,21,141,2,0,2,1,91224,3,0,3,0,0,0,0,4884,6281,8016,8804,17675,28273,19,6855,0,1065,0
1,2002,8,3,406,6,109,4,0,2,1,69052,0,5,2,2344,3354,5012,6150,2779,3803,5232,6214,8172,29532,30,5870,0,2198,0
1,2004,5,6,636,73,197,14,0,2,1,83842,0,5,1,2798,3809,6064,7348,3401,4411,6373,7261,17212,76040,32,3560,0,983,0
1,2007,2,22,326,6,109,6,0,1,0,60669,0,2,2,7788,9264,8911,10505,7788,9264,8911,10505,835,85040,2,7990,0,1703,0
1,2002,7,6,637,73,197,14,0,2,1,66475,0,5,1,2093,3138,2760,3889,2150,3326,2822,4092,99750,85040,2,3500,0,1125,0
0,2006,4,18,377,20,138,12,0,2,1,55473,2,0,3,4731,5538,8763,9667,5062,6404,8412,9904,52492,33619,5,5550,0,505,0
1,2006,4,3,399,49,176,14,0,2,1,64824,0,5,2,6511,7960,9738,11165,7160,8265,10352,11519,23359,92807,3,7070,0,923,0
1,2005,5,3,3,6,573,13,0,2,1,93780,0,4,2,4728,6142,9164,10500,5004,6559,9394,11360,20928,32824,5,7550,0,1485,0
0,2005,5,5,179,81,298,1,0,2,1,92091,0,6,0,7440,8896,11697,13121,7381,8967,11385,13183,21053,85226,2,10830,0,1918,0
1,2006,4,5,127,6,109,13,0,2,1,80778,0,9,0,8318,9794,12349,13941,7904,9390,11692,13263,835,85040,2,8115,0,1503,0
1,2005,4,5,119,73,489,13,0,2,1,43238,0,11,0,4765,5761,5646,6722,4883,5996,5774,6976,18881,29532,30,6455,0,1116,0
0,2005,5,6,262,113,236,13,0,2,1,80373,0,0,1,3701,4739,6703,7577,3951,5301,7201,8765,18822,78227,32,4355,0,1243,0
1,2005,5,6,220,102,71,13,0,1,0,66045,0,7,1,5953,7280,8867,10534,5385,6794,8351,10180,8172,37210,31,7500,0,825,0
1,2002,8,6,262,112,40,12,0,1,0,96940,0,0,1,2683,3609,5162,6014,2537,3476,5102,6416,20833,75236,32,4160,0,1641,0
1,2004,6,3,399,6,109,13,0,2,1,82035,0,5,2,4434,5378,10717,12999,4206,5527,6807,8221,22808,75050,32,6525,0,1113,0
2,2005,5,5,173,84,280,2,0,1,0,91852,0,6,0,6969,8995,10716,11924,7300,9020,10866,12414,19662,78426,32,7145,0,1485,0
1,2006,4,1,531,9,328,14,0,1,0,70442,0,6,2,9419,10604,13928,15282,8480,10277,12620,13309,25100,75236,32,8040,0,3667,0
1,2007,3,3,137,48,169,4,0,2,1,69344,0,0,2,5526,6531,8639,9794,5251,6346,8594,9858,20833,60440,9,5795,0,728,0
1,2006,4,3,343,49,177,10,0,2,1,71848,0,2,2,6370,7678,9512,11156,6454,7881,10083,11594,17212,75236,32,7025,0,1974,0
0,2005,5,5,467,73,109,6,0,2,1,68240,0,0,0,3884,4847,6708,7852,3438,4491,6708,7901,1231,80817,4,5305,1,630,0
1,2008,2,23,70,100,230,13,0,2,1,71830,0,5,2,8075,9590,12331,13588,9418,11160,12808,14473,20740,8505,22,7505,0,1272,0
0,2008,2,3,351,48,171,7,0,2,1,85876,0,2,2,8066,9193,11342,12743,7801,8704,11995,12901,52646,17406,29,7550,0,2152,0
1,2006,4,6,262,113,236,6,0,2,1,69411,0,0,1,3984,5263,7438,8518,4369,5365,7393,9078,52646,21075,14,5720,0,1020,0
1,2008,2,5,75,73,109,6,0,2,1,50672,0,5,0,7615,8935,11078,12233,7661,8808,11624,12885,21973,32824,5,8550,0,920,0
1,2006,3,3,343,48,169,14,0,2,1,87169,0,2,2,6494,7613,10232,11975,6831,8109,10851,12141,22808,75050,32,7640,0,2152,0
2,2006,4,5,617,89,222,13,0,2,1,78327,0,5,0,6532,7462,9922,10947,6109,6644,9491,10016,3453,80229,4,5765,0,1389,0
1,2007,3,6,519,85,553,14,1,1,0,43534,0,8,1,5756,7005,9253,10561,5113,6594,8405,10839,1231,92057,3,5990,1,482,0
0,2004,6,3,399,14,130,13,0,2,1,56934,0,5,2,3489,4546,6231,7319,3255,4302,5789,6909,52117,20166,34,4790,0,920,0
1,2005,5,15,428,118,158,2,0,1,0,80557,2,5,3,5341,6463,9197,10224,6120,7929,9385,11073,18111,37122,31,7245,0,1373,0
1,2007,3,23,359,2,164,6,1,2,1,80244,0,5,2,5882,7106,9485,10647,6025,7220,9792,10587,18822,77041,32,4565,0,853,0
1,2008,2,5,130,6,118,13,0,2,1,74912,0,9,0,10028,11001,14563,15976,10160,11172,13769,15076,52117,28625,19,9430,0,1389,0
0,2005,4,3,344,6,109,6,0,2,1,83641,0,2,2,4530,5949,5392,6925,4642,6045,5513,7029,3453,80817,4,5590,0,2152,0
1,2008,1,3,353,48,171,6,0,2,1,84376,0,2,2,10145,11095,11457,12483,8860,10185,10069,11500,99740,29532,30,7860,0,2152,0
1,2007,3,4,507,6,109,13,0,2,1,70651,0,5,0,5360,6349,8800,9585,5865,7263,9017,10295,23359,92807,3,5430,0,1389,0
1,2005,5,12,388,92,269,12,0,2,1,78858,0,7,0,6310,7825,9725,11401,6736,7866,9764,11022,18111,28625,19,7210,0,686,0
2,2008,1,5,97,73,357,6,0,2,1,52344,0,5,0,6827,7406,11190,11847,7901,8376,11284,11757,99761,74135,27,6400,0,754,0
0,2006,4,3,406,48,169,14,0,2,1,61266,0,5,2,4896,5653,8499,9273,5813,6898,9541,10707,22916,80817,4,5500,0,1118,0
0,2006,3,6,268,113,236,4,0,2,1,68419,0,0,1,4984,6269,5883,7271,5252,6492,6172,7511,835,85226,2,5945,0,1020,0
1,2006,3,3,216,49,337,6,0,1,0,85272,0,6,2,10585,12907,14558,16942,11807,13779,15055,17064,8655,76040,32,8340,0,1633,0
1,2002,8,12,391,69,338,5,0,1,0,88354,0,7,0,6042,6991,9236,10229,5841,7311,9061,10529,835,85353,2,6520,0,1283,0
1,2005,4,4,511,6,0,2,0,1,0,65228,0,5,0,6440,7451,7455,8547,6537,7764,7560,8885,18822,78219,32,7035,0,1215,0
1,2004,6,23,359,2,164,6,0,1,0,80438,0,5,2,3160,4346,6092,8378,3182,4394,6603,7630,18822,78219,32,5825,0,853,0
1,2007,2,26,276,70,109,12,1,2,1,49819,2,5,3,4995,6030,5895,7012,5667,6367,6620,7376,19638,34761,5,4750,0,482,0
1,2007,3,9,192,30,109,6,0,2,1,37769,2,5,3,7268,8258,10873,11847,7015,7999,10420,11354,21973,32824,5,7300,0,462,0
0,2006,3,9,594,30,147,2,0,1,0,82188,2,5,3,6569,7588,7595,8695,7401,8995,10600,12020,8172,28273,19,7245,0,853,0
1,2005,4,8,41,53,187,13,0,2,1,73490,3,5,3,8025,9474,9167,10732,8025,9474,9167,10732,19619,27542,19,9135,0,569,0
2,2004,5,6,271,73,383,2,0,1,0,71006,0,0,1,2799,3734,3523,4533,3427,4734,6888,8528,20234,95673,3,4390,0,1155,0
1,2006,3,19,53,6,109,12,0,2,1,72713,3,5,3,8471,10045,9649,11349,8378,10166,12728,14189,19619,32824,5,7900,0,686,0
2,2006,3,5,118,89,500,14,0,1,0,81299,0,11,0,7274,9015,8356,10236,7681,9539,10817,12683,22808,75061,32,6465,0,1763,0
0,2004,5,5,180,81,298,1,0,1,0,50562,0,6,0,6647,7999,7679,9139,7147,8573,8219,9759,22916,50111,7,8360,0,1251,0
1,2005,4,22,300,6,109,14,0,1,0,80103,0,5,2,5659,6920,6612,7974,5415,6715,8946,11156,20207,77061,32,6980,0,1373,0
1,2004,5,5,180,81,298,1,0,1,0,52188,0,6,0,7878,9083,9008,10310,7927,9142,9061,10373,16044,27542,19,8100,0,1251,0
1,2004,5,7,2,80,584,14,0,2,1,78643,0,4,2,8533,10837,9716,12204,8033,10409,12483,14658,18880,28625,19,6995,0,1155,0
0,2005,5,9,588,28,109,2,0,2,1,64991,2,5,3,3611,4695,6359,7642,3825,5014,7062,8510,16926,91752,3,5060,0,728,0
1,2005,5,1,125,15,131,3,0,2,1,63576,0,5,2,3898,5087,6744,8942,4472,5873,7851,10050,21973,32824,5,5950,0,1703,0
1,2007,3,23,359,2,164,13,0,2,1,75405,0,5,2,5663,6873,9306,10220,5534,6598,8982,9916,20207,77041,32,5985,0,803,0
2,2007,3,3,343,48,169,6,0,2,1,61833,0,2,2,8052,9103,11583,12901,7951,9022,11474,12687,99750,21014,14,7100,0,1703,0
2,2005,4,4,14,95,109,1,0,1,0,88594,0,9,0,8303,9629,9467,10899,8554,9864,9738,11153,17675,29697,30,9100,0,1503,0
0,2003,7,27,338,6,243,4,0,1,0,82916,3,6,3,7196,7837,10947,12057,7992,8765,11636,13244,20740,32219,5,8900,0,894,0
1,2005,5,6,250,85,457,12,0,1,0,83877,0,4,1,7504,9287,11765,13844,6868,8581,11670,13350,99740,76040,32,9200,0,853,0
2,2005,4,6,268,112,40,13,1,2,1,82377,0,0,1,4396,5855,5248,6823,3635,4680,4426,5554,18880,29697,30,4000,0,1243,0
0,2004,5,12,392,92,269,12,0,1,0,71873,0,7,0,6919,8365,7973,9534,6732,8075,7771,9221,18111,28273,19,7190,0,920,0
1,2005,4,6,226,103,80,1,0,1,0,74985,0,7,1,7337,9142,8424,10373,7378,9101,8468,10329,19619,27542,19,7200,0,1389,0
2,2005,4,5,619,89,222,14,0,1,0,58410,0,5,0,5569,6584,6515,7611,5569,6584,6515,7611,99750,95673,3,4600,0,1086,0
0,2005,5,6,238,103,290,4,0,1,0,83261,0,6,1,7928,9659,12237,14177,7488,9196,11758,13918,23359,91752,3,7765,0,1243,0
1,2003,6,5,176,92,306,6,0,1,0,54151,0,6,0,4143,5580,4974,6526,4255,5659,7908,9029,19064,75236,32,5970,0,1386,0
2,2007,3,4,655,6,489,12,0,2,1,64690,0,11,0,7482,9235,11687,13273,6407,7920,12327,15238,52492,29697,30,7500,0,1411,0
1,2006,4,4,507,95,109,13,0,2,1,81400,0,5,0,5147,6206,8694,9777,4604,5657,7998,9114,21053,85040,2,6000,0,1503,0
2,2007,3,3,343,48,169,14,0,2,1,77925,0,2,2,7513,8780,10775,12412,7532,8862,11226,12617,3453,80229,4,7475,0,1974,0
1,2005,5,3,669,48,292,7,0,1,0,83536,0,6,2,7768,9662,11817,13892,7403,9401,12037,13984,18880,27542,19,7900,0,2152,0
0,2002,7,6,243,102,288,4,0,1,0,83732,0,6,1,6561,7545,7586,8649,6758,8128,7799,9278,18111,30212,6,7500,0,2193,0
1,2002,7,6,262,73,383,13,0,1,0,55546,0,0,1,2184,3187,5089,6094,2386,3229,4935,5688,22808,77061,32,3995,0,1220,0
1,2007,3,5,117,73,489,6,0,2,1,62165,0,11,0,5493,6840,8751,10273,6095,8503,9837,12666,52492,75050,32,5870,0,1411,0
0,2006,3,22,300,6,109,6,0,2,1,80404,0,5,2,6238,7306,10014,11528,6954,8230,10718,12290,52117,45005,26,7315,0,1373,0
